SessionId,SessionDate,SessionStartTime,SessionEndTime,SessionVenueId,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected
5837,2016-12-22,2016-12-22 09:00:00,2016-12-22 14:00:00,6,9,4,8,80,11,4,2
5838,2016-12-23,2016-12-23 09:00:00,2016-12-23 14:00:00,6,9,4,8,80,23,14,8
5839,2016-12-24,2016-12-24 09:00:00,2016-12-24 14:00:00,6,9,4,8,80,35,23,13
5840,2016-12-25,2016-12-25 09:00:00,2016-12-25 14:00:00,6,9,0,0,0,0,0,0
5841,2016-12-26,2016-12-26 09:00:00,2016-12-26 14:00:00,7,3,0,0,0,0,0,0
5842,2016-12-27,2016-12-27 09:00:00,2016-12-27 14:00:00,7,3,2,4,45,23,14,8
5843,2016-12-28,2016-12-28 09:00:00,2016-12-28 14:00:00,7,3,2,4,45,23,14,8
5844,2016-12-29,2016-12-29 09:00:00,2016-12-29 14:00:00,7,3,2,4,45,23,14,8
5845,2016-12-30,2016-12-30 09:00:00,2016-12-30 14:00:00,7,3,2,4,45,23,14,8
5846,2016-12-31,2016-12-31 09:00:00,2016-12-31 14:00:00,7,3,2,4,45,23,14,8
5847,2016-01-01,2016-01-01 09:00:00,2016-01-01 14:00:00,7,3,2,4,45,23,14,8
5848,2016-01-02,2016-01-02 09:00:00,2016-01-02 14:00:00,7,3,2,4,45,23,14,8
5849,2016-01-03,2016-01-03 09:00:00,2016-01-03 14:00:00,7,3,2,4,45,23,14,8
5850,2016-01-04,2016-01-04 09:00:00,2016-01-04 14:00:00,7,3,2,4,45,23,14,8
5851,2016-01-05,2016-01-05 09:00:00,2016-01-05 14:00:00,7,3,2,4,45,23,14,8
5852,2016-01-06,2016-01-06 09:00:00,2016-01-06 14:00:00,7,3,2,4,45,23,14,8
5853,2016-01-07,2016-01-07 09:00:00,2016-01-07 14:00:00,7,3,2,4,45,23,14,8
5854,2016-01-08,2016-01-08 09:00:00,2016-01-08 14:00:00,7,3,2,4,45,23,14,8
5855,2016-01-09,2016-01-09 09:00:00,2016-01-09 14:00:00,7,3,2,4,45,23,14,8
5856,2016-01-10,2016-01-10 09:00:00,2016-01-10 14:00:00,7,3,2,4,45,23,14,8
5857,2016-01-11,2016-01-11 09:00:00,2016-01-11 14:00:00,7,3,2,4,45,23,14,8
5858,2016-01-12,2016-01-12 09:00:00,2016-01-12 14:00:00,7,3,2,4,45,23,14,8
5859,2016-01-13,2016-01-13 09:00:00,2016-01-13 14:00:00,7,3,2,4,45,23,14,8
5860,2016-01-14,2016-01-14 09:00:00,2016-01-14 14:00:00,7,3,2,4,45,23,14,8
5861,2016-01-15,2016-01-15 09:00:00,2016-01-15 14:00:00,7,3,2,4,45,23,14,8
5862,2016-01-16,2016-01-16 09:00:00,2016-01-16 14:00:00,7,3,2,4,45,23,14,8
5863,2016-01-17,2016-01-17 09:00:00,2016-01-17 14:00:00,7,3,2,4,45,23,14,8
5864,2016-01-18,2016-01-18 09:00:00,2016-01-18 14:00:00,7,3,2,4,45,23,14,8
5865,2016-01-19,2016-01-19 09:00:00,2016-01-19 14:00:00,7,3,2,4,45,23,14,8
5866,2016-01-20,2016-01-20 09:00:00,2016-01-20 14:00:00,7,3,2,4,45,23,14,8
5867,2016-01-21,2016-01-21 09:00:00,2016-01-21 14:00:00,7,3,2,4,45,23,14,8
5868,2016-01-22,2016-01-22 09:00:00,2016-01-22 14:00:00,7,3,2,4,45,23,14,8
5869,2016-01-23,2016-01-23 09:00:00,2016-01-23 14:00:00,7,3,2,4,45,23,14,8
5870,2016-01-24,2016-01-24 09:00:00,2016-01-24 14:00:00,7,3,2,4,45,23,14,8
5871,2016-01-25,2016-01-25 09:00:00,2016-01-25 14:00:00,7,3,2,4,45,23,14,8
5872,2016-01-26,2016-01-26 09:00:00,2016-01-26 14:00:00,7,3,2,4,45,23,14,8
5873,2016-01-27,2016-01-27 09:00:00,2016-01-27 14:00:00,7,3,2,4,45,23,14,8
5874,2016-01-28,2016-01-28 09:00:00,2016-01-28 14:00:00,7,3,2,4,45,23,14,8
5875,2016-01-29,2016-01-29 09:00:00,2016-01-29 14:00:00,7,3,2,4,45,23,14,8
5876,2016-01-30,2016-01-30 09:00:00,2016-01-30 14:00:00,7,3,2,4,45,23,14,8
5877,2016-01-31,2016-01-31 09:00:00,2016-01-31 14:00:00,7,3,2,4,45,23,14,8
5878,2016-02-01,2016-02-01 09:00:00,2016-02-01 14:00:00,7,3,2,4,45,23,14,8
5879,2016-02-02,2016-02-02 09:00:00,2016-02-02 14:00:00,7,3,2,4,45,23,14,8
5880,2016-02-03,2016-02-03 09:00:00,2016-02-03 14:00:00,7,3,2,4,45,23,14,8
5881,2016-02-04,2016-02-04 09:00:00,2016-02-04 14:00:00,7,3,2,4,45,23,14,8
5882,2016-02-05,2016-02-05 09:00:00,2016-02-05 14:00:00,7,3,2,4,45,23,14,8
5883,2016-02-06,2016-02-06 09:00:00,2016-02-06 14:00:00,7,3,2,4,45,23,14,8
5884,2016-02-07,2016-02-07 09:00:00,2016-02-07 14:00:00,7,3,2,4,45,23,14,8
5885,2016-02-08,2016-02-08 09:00:00,2016-02-08 14:00:00,7,3,2,4,45,23,14,8
5886,2016-02-09,2016-02-09 09:00:00,2016-02-09 14:00:00,7,3,2,4,45,23,14,8
5887,2016-02-10,2016-02-10 09:00:00,2016-02-10 14:00:00,7,3,2,4,45,23,14,8
5888,2016-02-11,2016-02-11 09:00:00,2016-02-11 14:00:00,7,3,2,4,45,23,14,8
5889,2016-02-12,2016-02-12 09:00:00,2016-02-12 14:00:00,7,3,2,4,45,23,14,8
5890,2016-02-13,2016-02-13 09:00:00,2016-02-13 14:00:00,7,3,2,4,45,23,14,8
5891,2016-02-14,2016-02-14 09:00:00,2016-02-14 14:00:00,7,3,2,4,45,23,14,8
5892,2016-02-15,2016-02-15 09:00:00,2016-02-15 14:00:00,7,3,2,4,45,23,14,8
5893,2016-02-16,2016-02-16 09:00:00,2016-02-16 14:00:00,7,3,2,4,45,23,14,8
5894,2016-02-17,2016-02-17 09:00:00,2016-02-17 14:00:00,7,3,2,4,45,23,14,8
5895,2016-02-18,2016-02-18 09:00:00,2016-02-18 14:00:00,7,3,2,4,45,23,14,8
5896,2016-02-19,2016-02-19 09:00:00,2016-02-19 14:00:00,7,3,2,4,45,55,39,22
5897,2016-02-20,2016-02-20 09:00:00,2016-02-20 14:00:00,7,3,2,4,45,23,14,8
5898,2016-02-21,2016-02-21 09:00:00,2016-02-21 14:00:00,7,3,2,4,45,23,14,8
5899,2016-02-22,2016-02-22 09:00:00,2016-02-22 14:00:00,7,3,2,4,45,9,2,1
5900,2016-02-23,2016-02-23 09:00:00,2016-02-23 14:00:00,7,3,2,4,45,23,14,8
5901,2016-02-24,2016-02-24 09:00:00,2016-02-24 14:00:00,7,3,2,4,45,23,14,8
5902,2016-02-25,2016-02-25 09:00:00,2016-02-25 14:00:00,7,3,2,4,45,23,14,8
5903,2016-02-26,2016-02-26 09:00:00,2016-02-26 14:00:00,7,3,2,4,45,23,14,8
5904,2016-02-27,2016-02-27 09:00:00,2016-02-27 14:00:00,7,3,2,4,45,23,14,8
5905,2016-02-28,2016-02-28 09:00:00,2016-02-28 14:00:00,7,3,2,4,45,23,14,8
5906,2016-02-29,2016-02-29 09:00:00,2016-02-29 14:00:00,7,3,2,4,45,6,0,0
5907,2016-03-01,2016-03-01 09:00:00,2016-03-01 14:00:00,7,3,2,4,45,23,14,8
5908,2016-03-02,2016-03-02 09:00:00,2016-03-02 14:00:00,7,3,2,4,45,9,2,1
5909,2016-03-03,2016-03-03 09:00:00,2016-03-03 14:00:00,7,3,2,4,45,23,14,8
5910,2016-03-04,2016-03-04 09:00:00,2016-03-04 14:00:00,7,3,2,4,45,23,14,8
5911,2016-03-05,2016-03-05 09:00:00,2016-03-05 14:00:00,7,3,2,4,45,18,10,6
5912,2016-03-06,2016-03-06 09:00:00,2016-03-06 14:00:00,7,3,2,4,45,23,14,8
5913,2016-03-07,2016-03-07 09:00:00,2016-03-07 14:00:00,7,3,2,4,45,23,14,8
5914,2016-03-08,2016-03-08 09:00:00,2016-03-08 14:00:00,7,3,2,4,45,23,14,8
5915,2016-03-09,2016-03-09 09:00:00,2016-03-09 14:00:00,7,3,2,4,45,23,14,8
5916,2016-03-10,2016-03-10 09:00:00,2016-03-10 14:00:00,7,3,2,4,45,23,14,8
5917,2016-03-11,2016-03-11 09:00:00,2016-03-11 14:00:00,7,3,2,4,45,23,14,8
5918,2016-03-12,2016-03-12 09:00:00,2016-03-12 14:00:00,7,3,2,4,45,23,14,8
5919,2016-03-13,2016-03-13 09:00:00,2016-03-13 14:00:00,7,3,2,4,45,23,14,8
5920,2016-03-14,2016-03-14 09:00:00,2016-03-14 14:00:00,7,3,2,4,45,18,10,6
5921,2016-03-15,2016-03-15 09:00:00,2016-03-15 14:00:00,7,3,2,4,45,23,14,8
5922,2016-03-16,2016-03-16 09:00:00,2016-03-16 14:00:00,7,3,2,4,45,23,14,8
5923,2016-03-17,2016-03-17 09:00:00,2016-03-17 14:00:00,7,3,2,4,45,11,4,2
5924,2016-03-18,2016-03-18 09:00:00,2016-03-18 14:00:00,7,3,2,4,45,23,14,8
5925,2016-03-19,2016-03-19 09:00:00,2016-03-19 14:00:00,7,3,2,4,45,23,14,8
5926,2016-03-20,2016-03-20 09:00:00,2016-03-20 14:00:00,7,3,2,4,45,23,14,8
5927,2016-03-21,2016-03-21 09:00:00,2016-03-21 14:00:00,7,3,2,4,45,23,14,8
5928,2016-03-22,2016-03-22 09:00:00,2016-03-22 14:00:00,7,3,2,4,45,23,14,8
5929,2016-03-23,2016-03-23 09:00:00,2016-03-23 14:00:00,7,3,2,4,45,23,14,8
5930,2016-03-24,2016-03-24 09:00:00,2016-03-24 14:00:00,7,3,2,4,45,23,14,8
5931,2016-03-25,2016-03-25 09:00:00,2016-03-25 14:00:00,7,3,2,4,45,23,14,8
5932,2016-03-26,2016-03-26 09:00:00,2016-03-26 14:00:00,7,3,2,4,45,23,14,8
5933,2016-03-27,2016-03-27 09:00:00,2016-03-27 14:00:00,7,3,2,4,45,23,14,8
5934,2016-03-28,2016-03-28 09:00:00,2016-03-28 14:00:00,7,3,2,4,45,23,14,8
5935,2016-03-29,2016-03-29 09:00:00,2016-03-29 14:00:00,7,3,2,4,45,23,14,8
5936,2016-03-30,2016-03-30 09:00:00,2016-03-30 14:00:00,7,3,2,4,45,23,14,8
5937,2016-03-31,2016-03-31 09:00:00,2016-03-31 14:00:00,7,3,2,4,45,23,14,8
5938,2016-04-01,2016-04-01 09:00:00,2016-04-01 14:00:00,7,3,2,4,45,23,14,8
5939,2016-04-02,2016-04-02 09:00:00,2016-04-02 14:00:00,7,3,2,4,45,23,14,8
5940,2016-04-03,2016-04-03 09:00:00,2016-04-03 14:00:00,7,3,2,4,45,23,14,8
5941,2016-04-04,2016-04-04 09:00:00,2016-04-04 14:00:00,7,3,2,4,45,23,14,8
5942,2016-04-05,2016-04-05 09:00:00,2016-04-05 14:00:00,7,3,2,4,45,23,14,8
5943,2016-04-06,2016-04-06 09:00:00,2016-04-06 14:00:00,7,3,2,4,45,23,14,8
5944,2016-04-07,2016-04-07 09:00:00,2016-04-07 14:00:00,7,3,2,4,45,23,14,8
5945,2016-04-08,2016-04-08 09:00:00,2016-04-08 14:00:00,7,3,2,4,45,23,14,8
5946,2016-04-09,2016-04-09 09:00:00,2016-04-09 14:00:00,7,3,2,4,45,23,14,8
5947,2016-04-10,2016-04-10 09:00:00,2016-04-10 14:00:00,7,3,2,4,45,23,14,8
5948,2016-04-11,2016-04-11 09:00:00,2016-04-11 14:00:00,7,3,2,4,45,23,14,8
5949,2016-04-12,2016-04-12 09:00:00,2016-04-12 14:00:00,7,3,2,4,45,23,14,8
5950,2016-04-13,2016-04-13 09:00:00,2016-04-13 14:00:00,7,3,2,4,45,23,14,8
5951,2016-04-14,2016-04-14 09:00:00,2016-04-14 14:00:00,7,3,2,4,45,23,14,8
5952,2016-04-15,2016-04-15 09:00:00,2016-04-15 14:00:00,7,3,2,4,45,23,14,8
5953,2016-04-16,2016-04-16 09:00:00,2016-04-16 14:00:00,7,3,2,4,45,23,14,8
5954,2016-04-17,2016-04-17 09:00:00,2016-04-17 14:00:00,7,3,2,4,45,23,14,8
5955,2016-04-18,2016-04-18 09:00:00,2016-04-18 14:00:00,7,3,2,4,45,23,14,8
5956,2016-04-19,2016-04-19 09:00:00,2016-04-19 14:00:00,7,3,2,4,45,23,14,8
5957,2016-04-20,2016-04-20 09:00:00,2016-04-20 14:00:00,7,3,2,4,45,23,14,8
5958,2016-04-21,2016-04-21 09:00:00,2016-04-21 14:00:00,7,3,2,4,45,23,14,8
5959,2016-04-22,2016-04-22 09:00:00,2016-04-22 14:00:00,7,3,2,4,45,23,14,8
5960,2016-04-23,2016-04-23 09:00:00,2016-04-23 14:00:00,7,3,2,4,45,23,14,8
5961,2016-04-24,2016-04-24 09:00:00,2016-04-24 14:00:00,7,3,2,4,45,23,14,8
5962,2016-04-25,2016-04-25 09:00:00,2016-04-25 14:00:00,7,3,2,4,45,23,14,8
5963,2016-04-26,2016-04-26 09:00:00,2016-04-26 14:00:00,7,3,2,4,45,23,14,8
5964,2016-04-27,2016-04-27 09:00:00,2016-04-27 14:00:00,7,3,2,4,45,23,14,8
5965,2016-04-28,2016-04-28 09:00:00,2016-04-28 14:00:00,7,3,2,4,45,23,14,8
5966,2016-04-29,2016-04-29 09:00:00,2016-04-29 14:00:00,7,3,2,4,45,23,14,8
5967,2016-04-30,2016-04-30 09:00:00,2016-04-30 14:00:00,7,3,2,4,45,23,14,8
5968,2016-05-01,2016-05-01 09:00:00,2016-05-01 14:00:00,7,3,2,4,45,23,14,8
5969,2016-05-02,2016-05-02 09:00:00,2016-05-02 14:00:00,7,3,2,4,45,23,14,8
5970,2016-05-03,2016-05-03 09:00:00,2016-05-03 14:00:00,7,3,2,4,45,23,14,8
5971,2016-05-04,2016-05-04 09:00:00,2016-05-04 14:00:00,7,3,2,4,45,23,14,8
5972,2016-05-05,2016-05-05 09:00:00,2016-05-05 14:00:00,7,3,2,4,45,23,14,8
5973,2016-05-06,2016-05-06 09:00:00,2016-05-06 14:00:00,7,3,2,4,45,23,14,8
5974,2016-05-07,2016-05-07 09:00:00,2016-05-07 14:00:00,7,3,2,4,45,23,14,8
5975,2016-05-08,2016-05-08 09:00:00,2016-05-08 14:00:00,7,3,2,4,45,23,14,8
5976,2016-05-09,2016-05-09 09:00:00,2016-05-09 14:00:00,7,3,2,4,45,23,14,8
5977,2016-05-10,2016-05-10 09:00:00,2016-05-10 14:00:00,7,3,2,4,45,23,14,8
5978,2016-05-11,2016-05-11 09:00:00,2016-05-11 14:00:00,7,3,2,4,45,23,14,8
5979,2016-05-12,2016-05-12 09:00:00,2016-05-12 14:00:00,7,3,2,4,45,23,14,8
5980,2016-05-13,2016-05-13 09:00:00,2016-05-13 14:00:00,7,3,2,4,45,23,14,8
5981,2016-05-14,2016-05-14 09:00:00,2016-05-14 14:00:00,7,3,2,4,45,23,14,8
5982,2016-05-15,2016-05-15 09:00:00,2016-05-15 14:00:00,7,3,2,4,45,23,14,8
5983,2016-05-16,2016-05-16 09:00:00,2016-05-16 14:00:00,7,3,2,4,45,23,14,8
5984,2016-05-17,2016-05-17 09:00:00,2016-05-17 14:00:00,7,3,2,4,45,23,14,8
5985,2016-05-18,2016-05-18 09:00:00,2016-05-18 14:00:00,7,3,2,4,45,23,14,8
5986,2016-05-19,2016-05-19 09:00:00,2016-05-19 14:00:00,7,3,2,4,45,23,14,8
5987,2016-05-20,2016-05-20 09:00:00,2016-05-20 14:00:00,7,3,2,4,45,23,14,8
5988,2016-05-21,2016-05-21 09:00:00,2016-05-21 14:00:00,7,3,2,4,45,23,14,8
5989,2016-05-22,2016-05-22 09:00:00,2016-05-22 14:00:00,7,3,2,4,45,23,14,8
5990,2016-05-23,2016-05-23 09:00:00,2016-05-23 14:00:00,7,3,2,4,45,23,14,8
5991,2016-05-24,2016-05-24 09:00:00,2016-05-24 14:00:00,7,3,2,4,45,23,14,8
5992,2016-05-25,2016-05-25 09:00:00,2016-05-25 14:00:00,7,3,2,4,45,16,8,5
5993,2016-05-26,2016-05-26 09:00:00,2016-05-26 14:00:00,7,3,2,4,45,23,14,8
5994,2016-05-27,2016-05-27 09:00:00,2016-05-27 14:00:00,7,3,2,4,45,23,14,8
5995,2016-05-28,2016-05-28 09:00:00,2016-05-28 14:00:00,7,3,2,4,45,23,14,8
5996,2016-05-29,2016-05-29 09:00:00,2016-05-29 14:00:00,7,3,2,4,45,37,25,14
5997,2016-05-30,2016-05-30 09:00:00,2016-05-30 14:00:00,7,3,2,4,45,23,14,8
5998,2016-05-31,2016-05-31 09:00:00,2016-05-31 14:00:00,7,3,2,4,45,23,14,8
5999,2016-06-01,2016-06-01 09:00:00,2016-06-01 14:00:00,7,3,2,4,45,12,5,3
6000,2016-06-02,2016-06-02 09:00:00,2016-06-02 14:00:00,7,3,2,4,45,23,14,8
6001,2016-06-03,2016-06-03 09:00:00,2016-06-03 14:00:00,7,3,2,4,45,23,14,8
6002,2016-06-04,2016-06-04 09:00:00,2016-06-04 14:00:00,7,3,2,4,45,23,14,8
6003,2016-06-05,2016-06-05 09:00:00,2016-06-05 14:00:00,7,3,2,4,45,23,14,8
6004,2016-06-06,2016-06-06 09:00:00,2016-06-06 14:00:00,7,3,2,4,45,23,14,8
6005,2016-06-07,2016-06-07 09:00:00,2016-06-07 14:00:00,7,3,2,4,45,23,14,8
6006,2016-06-08,2016-06-08 09:00:00,2016-06-08 14:00:00,7,3,2,4,45,23,14,8
6007,2016-06-09,2016-06-09 09:00:00,2016-06-09 14:00:00,7,3,2,4,45,23,14,8
6008,2016-06-10,2016-06-10 09:00:00,2016-06-10 14:00:00,7,3,2,4,45,23,14,8
6009,2016-06-11,2016-06-11 09:00:00,2016-06-11 14:00:00,7,3,2,4,45,23,14,8
6010,2016-06-12,2016-06-12 09:00:00,2016-06-12 14:00:00,7,3,2,4,45,23,14,8
6011,2016-06-13,2016-06-13 09:00:00,2016-06-13 14:00:00,7,3,2,4,45,23,14,8
6012,2016-06-14,2016-06-14 09:00:00,2016-06-14 14:00:00,7,3,2,4,45,23,14,8
6013,2016-06-15,2016-06-15 09:00:00,2016-06-15 14:00:00,7,3,2,4,45,23,14,8
6014,2016-06-16,2016-06-16 09:00:00,2016-06-16 14:00:00,7,3,2,4,45,23,14,8
6015,2016-06-17,2016-06-17 09:00:00,2016-06-17 14:00:00,7,3,2,4,45,23,14,8
6016,2016-06-18,2016-06-18 09:00:00,2016-06-18 14:00:00,7,3,2,4,45,23,14,8
6017,2016-06-19,2016-06-19 09:00:00,2016-06-19 14:00:00,7,3,2,4,45,23,14,8
6018,2016-06-20,2016-06-20 09:00:00,2016-06-20 14:00:00,7,3,2,4,45,23,14,8
6019,2016-06-21,2016-06-21 09:00:00,2016-06-21 14:00:00,7,3,2,4,45,23,14,8
6020,2016-06-22,2016-06-22 09:00:00,2016-06-22 14:00:00,7,3,2,4,45,23,14,8
6021,2016-06-23,2016-06-23 09:00:00,2016-06-23 14:00:00,7,3,2,4,45,23,14,8
6022,2016-06-24,2016-06-24 09:00:00,2016-06-24 14:00:00,7,3,2,4,45,23,14,8
6023,2016-06-25,2016-06-25 09:00:00,2016-06-25 14:00:00,7,3,2,4,45,23,14,8
6024,2016-06-26,2016-06-26 09:00:00,2016-06-26 14:00:00,7,3,2,4,45,23,14,8
6025,2016-06-27,2016-06-27 09:00:00,2016-06-27 14:00:00,7,3,2,4,45,23,14,8
6026,2016-06-28,2016-06-28 09:00:00,2016-06-28 14:00:00,7,3,2,4,45,23,14,8
6027,2016-06-29,2016-06-29 09:00:00,2016-06-29 14:00:00,7,3,2,4,45,23,14,8
6028,2016-06-30,2016-06-30 09:00:00,2016-06-30 14:00:00,7,3,2,4,45,23,14,8
6029,2016-07-01,2016-07-01 09:00:00,2016-07-01 14:00:00,7,3,2,4,45,23,14,8
6030,2016-07-02,2016-07-02 09:00:00,2016-07-02 14:00:00,7,3,2,4,45,23,14,8
6031,2016-07-03,2016-07-03 09:00:00,2016-07-03 14:00:00,7,3,2,4,45,23,14,8
6032,2016-07-04,2016-07-04 09:00:00,2016-07-04 14:00:00,7,3,2,4,45,23,14,8
6033,2016-07-05,2016-07-05 09:00:00,2016-07-05 14:00:00,7,3,2,4,45,23,14,8
6034,2016-07-06,2016-07-06 09:00:00,2016-07-06 14:00:00,7,3,2,4,45,23,14,8
6035,2016-07-07,2016-07-07 09:00:00,2016-07-07 14:00:00,7,3,2,4,45,23,14,8
6036,2016-07-08,2016-07-08 09:00:00,2016-07-08 14:00:00,7,3,2,4,45,23,14,8
6037,2016-07-09,2016-07-09 09:00:00,2016-07-09 14:00:00,7,3,2,4,45,23,14,8
6038,2016-07-10,2016-07-10 09:00:00,2016-07-10 14:00:00,7,3,2,4,45,23,14,8
6039,2016-07-11,2016-07-11 09:00:00,2016-07-11 14:00:00,7,3,2,4,45,23,14,8
6040,2016-07-12,2016-07-12 09:00:00,2016-07-12 14:00:00,7,3,2,4,45,23,14,8
6041,2016-07-13,2016-07-13 09:00:00,2016-07-13 14:00:00,7,3,2,4,45,23,14,8
6042,2016-07-14,2016-07-14 09:00:00,2016-07-14 14:00:00,7,3,2,4,45,23,14,8
6043,2016-07-15,2016-07-15 09:00:00,2016-07-15 14:00:00,7,3,2,4,45,23,14,8
6044,2016-07-16,2016-07-16 09:00:00,2016-07-16 14:00:00,7,3,2,4,45,23,14,8
6045,2016-07-17,2016-07-17 09:00:00,2016-07-17 14:00:00,7,3,2,4,45,23,14,8
6046,2016-07-18,2016-07-18 09:00:00,2016-07-18 14:00:00,7,3,2,4,45,23,14,8
6047,2016-07-19,2016-07-19 09:00:00,2016-07-19 14:00:00,7,3,2,4,45,23,14,8
6048,2016-07-20,2016-07-20 09:00:00,2016-07-20 14:00:00,7,3,2,4,45,23,14,8
6049,2016-07-21,2016-07-21 09:00:00,2016-07-21 14:00:00,7,3,2,4,45,23,14,8
6050,2016-07-22,2016-07-22 09:00:00,2016-07-22 14:00:00,7,3,2,4,45,23,14,8
6051,2016-07-23,2016-07-23 09:00:00,2016-07-23 14:00:00,7,3,2,4,45,23,14,8
6052,2016-07-24,2016-07-24 09:00:00,2016-07-24 14:00:00,7,3,2,4,45,23,14,8
6053,2016-07-25,2016-07-25 09:00:00,2016-07-25 14:00:00,7,3,2,4,45,23,14,8
6054,2016-07-26,2016-07-26 09:00:00,2016-07-26 14:00:00,7,3,2,4,45,23,14,8
6055,2016-07-27,2016-07-27 09:00:00,2016-07-27 14:00:00,7,3,2,4,45,23,14,8
6056,2016-07-28,2016-07-28 09:00:00,2016-07-28 14:00:00,7,3,2,4,45,23,14,8
6057,2016-07-29,2016-07-29 09:00:00,2016-07-29 14:00:00,7,3,2,4,45,23,14,8
6058,2016-07-30,2016-07-30 09:00:00,2016-07-30 14:00:00,7,3,2,4,45,23,14,8
6059,2016-07-31,2016-07-31 09:00:00,2016-07-31 14:00:00,7,3,2,4,45,19,10,6
6060,2016-08-01,2016-08-01 09:00:00,2016-08-01 14:00:00,7,3,2,4,45,23,14,8
6061,2016-08-02,2016-08-02 09:00:00,2016-08-02 14:00:00,7,3,2,4,45,23,14,8
6062,2016-08-03,2016-08-03 09:00:00,2016-08-03 14:00:00,7,3,2,4,45,9,2,1
6063,2016-08-04,2016-08-04 09:00:00,2016-08-04 14:00:00,7,3,2,4,45,23,14,8
6064,2016-08-05,2016-08-05 09:00:00,2016-08-05 14:00:00,7,3,2,4,45,23,14,8
6065,2016-08-06,2016-08-06 09:00:00,2016-08-06 14:00:00,7,3,2,4,45,41,28,16
6066,2016-08-07,2016-08-07 09:00:00,2016-08-07 14:00:00,7,3,2,4,45,23,14,8
6067,2016-08-08,2016-08-08 09:00:00,2016-08-08 14:00:00,7,3,2,4,45,23,14,8
6068,2016-08-09,2016-08-09 09:00:00,2016-08-09 14:00:00,7,3,2,4,45,23,14,8
6069,2016-08-10,2016-08-10 09:00:00,2016-08-10 14:00:00,7,3,2,4,45,23,14,8
6070,2016-08-11,2016-08-11 09:00:00,2016-08-11 14:00:00,7,3,2,4,45,23,14,8
6071,2016-08-12,2016-08-12 09:00:00,2016-08-12 14:00:00,7,3,2,4,45,23,14,8
6072,2016-08-13,2016-08-13 09:00:00,2016-08-13 14:00:00,7,3,2,4,45,23,14,8
6073,2016-08-14,2016-08-14 09:00:00,2016-08-14 14:00:00,7,3,2,4,45,52,37,21
6074,2016-08-15,2016-08-15 09:00:00,2016-08-15 14:00:00,7,3,2,4,45,23,14,8
6075,2016-08-16,2016-08-16 09:00:00,2016-08-16 14:00:00,7,3,2,4,45,23,14,8
6076,2016-08-17,2016-08-17 09:00:00,2016-08-17 14:00:00,7,3,2,4,45,50,35,20
6077,2016-08-18,2016-08-18 09:00:00,2016-08-18 14:00:00,7,3,2,4,45,23,14,8
6078,2016-08-19,2016-08-19 09:00:00,2016-08-19 14:00:00,7,3,2,4,45,23,14,8
6079,2016-08-20,2016-08-20 09:00:00,2016-08-20 14:00:00,7,3,2,4,45,23,14,8
6080,2016-08-21,2016-08-21 09:00:00,2016-08-21 14:00:00,7,3,2,4,45,23,14,8
6081,2016-08-22,2016-08-22 09:00:00,2016-08-22 14:00:00,7,3,2,4,45,23,14,8
6082,2016-08-23,2016-08-23 09:00:00,2016-08-23 14:00:00,7,3,2,4,45,23,14,8
6083,2016-08-24,2016-08-24 09:00:00,2016-08-24 14:00:00,7,3,2,4,45,23,14,8
6084,2016-08-25,2016-08-25 09:00:00,2016-08-25 14:00:00,7,3,2,4,45,23,14,8
6085,2016-08-26,2016-08-26 09:00:00,2016-08-26 14:00:00,7,3,2,4,45,23,14,8
6086,2016-08-27,2016-08-27 09:00:00,2016-08-27 14:00:00,7,3,2,4,45,23,14,8
6087,2016-08-28,2016-08-28 09:00:00,2016-08-28 14:00:00,7,3,2,4,45,23,14,8
6088,2016-08-29,2016-08-29 09:00:00,2016-08-29 14:00:00,7,3,2,4,45,27,17,10
6089,2016-08-30,2016-08-30 09:00:00,2016-08-30 14:00:00,7,3,2,4,45,23,14,8
6090,2016-08-31,2016-08-31 09:00:00,2016-08-31 14:00:00,7,3,2,4,45,23,14,8
6091,2016-09-01,2016-09-01 09:00:00,2016-09-01 14:00:00,7,3,2,4,45,23,14,8
6092,2016-09-02,2016-09-02 09:00:00,2016-09-02 14:00:00,7,3,2,4,45,23,14,8
6093,2016-09-03,2016-09-03 09:00:00,2016-09-03 14:00:00,7,3,2,4,45,34,22,13
6094,2016-09-04,2016-09-04 09:00:00,2016-09-04 14:00:00,7,3,2,4,45,23,14,8
6095,2016-09-05,2016-09-05 09:00:00,2016-09-05 14:00:00,7,3,2,4,45,23,14,8
6096,2016-09-06,2016-09-06 09:00:00,2016-09-06 14:00:00,7,3,2,4,45,43,30,17
6097,2016-09-07,2016-09-07 09:00:00,2016-09-07 14:00:00,7,3,2,4,45,23,14,8
6098,2016-09-08,2016-09-08 09:00:00,2016-09-08 14:00:00,7,3,2,4,45,23,14,8
6099,2016-09-09,2016-09-09 09:00:00,2016-09-09 14:00:00,7,3,2,4,45,23,14,8
6100,2016-09-10,2016-09-10 09:00:00,2016-09-10 14:00:00,7,3,2,4,45,23,14,8
6101,2016-09-11,2016-09-11 09:00:00,2016-09-11 14:00:00,7,3,2,4,45,23,14,8
6102,2016-09-12,2016-09-12 09:00:00,2016-09-12 14:00:00,7,3,2,4,45,23,14,8
6103,2016-09-13,2016-09-13 09:00:00,2016-09-13 14:00:00,7,3,2,4,45,23,14,8
