SessionDate,NumberInvited,NumberAttended,Numberof Donations,TotalBloodCollected,VenueLong,VenueLat,SurfaceTemperatureCelsius,RelativeHumidityPercent,SurfaceAirpressureKiloPascals,CloudCoveragePercent,ApparentTemperatureCelsius,WindSpeedKph,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph
2015-04-14,82,67,49,28,-1.5197,52.4068,7.9,98,100.9,95,5.6,13.4,0,7.9,0,21.8
2015-11-18,82,67,49,28,-1.8904,52.4862,14.7,93,99.3,100,14.7,12.3,0.00254,14.7,0,38.1
2015-11-18,82,67,49,28,-1.8904,52.4862,14.3,95,99.3,100,14.3,12.6,0.022,14.3,0,34.3
2015-09-25,45,24,14,8,-1.5197,52.4068,11.7,65,100,55,11.7,7.8,0,11.7,0,29.7
2015-09-25,45,24,14,8,-1.5197,52.4068,11.6,64,100.1,64,11.6,6.7,0,11.6,0,25.4
2015-08-02,15,8,2,1,-1.5197,52.4068,11,69,100.6,42,11,20.8,0,11,0,39.6
2015-08-02,15,8,2,1,-1.5197,52.4068,11.1,67,100.6,100,11.1,21.1,0,11.1,0,40.2
2015-03-21,30,12,5,3,-0.0881,51.5413,5.3,64,98.9,20,1.8,17.9,0,5.3,0,39.3
2016-08-21,18,20,11,6,-2.5879,51.4545,10.1,69,99,68,10.1,8.5,0,10.1,0,24.9
2016-06-21,25,9,2,1,-0.0558,51.5176,8.4,72,102.2,17,6.5,11.4,0,8.4,0,25.5
2016-06-21,25,9,2,1,-0.0558,51.5176,9.9,63,102.2,23,8.4,10.9,0,9.9,0,25.1
2015-11-11,25,12,5,3,-1.8904,52.4862,4,80,99.7,24,-0.1,19.4,0,4,0,60.3
2015-06-25,45,24,14,8,-1.5197,52.4068,4.4,83,98.2,99,0.8,16.5,0,4.4,0,46.8
2016-04-26,40,23,14,8,-1.5197,52.4068,2.8,82,97.3,100,-3.6,39.7,0.05,2.8,0.3,67.7
2016-04-05,50,42,29,17,-1.8904,52.4862,14.9,88,99.2,99,14.9,14.6,0.00254,14.9,0,46.5
2016-04-05,50,42,29,17,-1.8904,52.4862,15.4,83,99.2,97,15.4,15.3,0.021,15.4,0,45.6
2016-04-20,25,12,5,3,-0.0881,51.5413,4.7,84,101.8,66,1.3,15.7,0,4.7,0,50.5
2015-01-09,45,27,17,10,-1.8904,52.4862,6.5,88,100.2,54,3.6,15,0,6.5,0,25
2015-08-27,15,8,2,1,-0.0879,51.4992,8.5,96,102.4,99,6.7,11.3,0,8.5,0,20.6
2017-03-22,30,12,5,3,-1.5197,52.4068,3.2,78,98.5,69,-1.5,22.3,0,3.2,0,37.6
2015-08-31,18,20,11,6,-1.5491,53.8008,8.4,97,99.7,71,6.1,14.2,0,8.4,0,54
2015-12-18,45,24,14,8,-2.5879,51.4545,11.4,85,99.8,99,11.4,54.1,0.014,11.4,0,70.7
2016-05-07,200,144,110,63,-1.5491,53.8008,7.8,95,100.4,100,6.4,8.1,0.00254,7.8,0,38.8
2016-03-29,50,23,14,8,-0.0558,51.5176,13.9,74,100,100,13.9,21,0.00254,13.9,0,47.5
2016-03-29,50,23,14,8,-0.0558,51.5176,14.1,70,99.9,100,14.1,20.8,0.00254,14.1,0,47.2
2017-03-13,35,20,11,6,-0.0879,51.4992,4.5,73,102,49,3.1,6.2,0,4.5,0,11.9
2017-02-22,115,78,58,33,-2.5879,51.4545,16.2,94,101.2,100,16.2,22.7,0.345,16.2,0,28.5
2017-02-22,115,78,58,33,-2.5879,51.4545,16.3,94,101.2,99,16.3,23.1,0.336,16.3,0,29.1
2015-02-17,35,20,11,6,-2.5879,51.4545,9,76,103,93,5,34.6,0,9,0,44.3
2015-02-17,35,20,11,6,-2.5879,51.4545,9.1,79,102.9,98,5.1,36.2,0,9.1,0,46.5
2016-10-31,25,12,5,3,-3.1791,51.4816,10,75,102.4,24,6.8,26.2,0,10,0,33.4
2016-04-07,40,23,14,8,-1.5197,52.4068,15.8,75,99.1,99,15.8,18.3,0.00254,15.8,0,36.8
2016-04-07,40,23,14,8,-1.5197,52.4068,15.3,79,99.1,99,15.3,18.2,0.025,15.3,0,36.4
2016-10-24,115,78,58,33,-0.0879,51.4992,17.2,95,99.9,100,17.2,28.6,0.136,17.2,0,63.6
2016-10-24,115,78,58,33,-0.0879,51.4992,17.3,95,99.9,100,17.3,28.5,0.235,17.3,0,63.1
2016-09-28,50,23,14,8,-0.0558,51.5176,12.4,89,100.5,100,12.4,23.9,0.00254,12.4,0,48.4
2017-01-03,115,78,58,33,-0.0558,51.5176,9,95,100,100,6.2,19.2,0.00254,9,0,37.9
2017-07-31,35,20,11,6,-0.0881,51.5413,13.4,76,100.9,90,13.4,12,0,13.4,0,28.2
2017-07-31,35,20,11,6,-0.0881,51.5413,13.9,74,100.9,70,13.9,12.6,0.00254,13.9,0,29.9
2016-09-28,82,67,49,28,-1.5197,52.4068,7.1,81,99.2,30,6.5,5,0,7.1,0,41.4
2015-02-24,50,23,14,8,-1.8904,52.4862,1.4,72,100.4,99,-3.9,23.3,0,1.4,0,50.3
2017-05-05,30,12,5,3,-1.5197,52.4068,1.6,92,100.2,99,-4.7,33,0.031,1.6,0.2,54.8
2016-02-19,50,23,14,8,-0.0558,51.5176,7.5,71,103,0,5.6,9.8,0,7.5,0,18.8
2017-04-19,82,34,22,13,-2.2426,53.4808,7.5,77,98.7,8,3.6,26.2,0.026,7.5,0,55.6
2017-04-19,82,34,22,13,-2.2426,53.4808,8.6,73,98.6,3,5.1,25.2,0.043,8.6,0,55.8
2016-06-11,200,144,110,63,-2.5879,51.4545,14.1,82,98.6,83,14.1,31.5,0,14.1,0,40.3
2016-06-11,200,144,110,63,-2.5879,51.4545,14.2,82,98.7,90,14.2,32.1,0.03,14.2,0,41
2017-03-20,45,24,14,8,-0.0881,51.5413,17.9,67,100.2,99,17.9,21.6,0,17.9,0,49.3
2017-03-20,45,24,14,8,-0.0881,51.5413,18.8,58,100.2,83,18.8,23.6,0,18.8,0,53.8
2016-09-11,115,78,58,33,-0.0881,51.5413,16.9,65,102,0,16.9,9.4,0,16.9,0,22.8
2016-09-11,115,78,58,33,-0.0881,51.5413,17.9,60,101.9,2,17.9,10.3,0,17.9,0,24.8
2016-08-26,18,20,11,6,-1.5197,52.4068,6.2,100,99.7,100,3.8,11.5,0.071,6.2,0,42.8
2016-08-26,18,20,11,6,-1.5197,52.4068,6.8,100,99.7,100,4.2,13.7,0.073,6.8,0,46.4
2016-01-31,30,12,5,3,-1.5491,53.8008,10.9,56,101,94,10.9,4.7,0,10.9,0,42.2
2016-01-31,30,12,5,3,-1.5491,53.8008,11.1,57,101,76,11.1,4.6,0,11.1,0,40.5
2017-03-30,30,12,5,3,-0.0558,51.5176,17.9,60,101.9,2,17.9,10.3,0,17.9,0,24.8
2017-03-30,30,12,5,3,-0.0558,51.5176,18.4,58,101.9,1,18.4,11.3,0,18.4,0,27.1
2015-09-19,82,67,49,28,-1.8904,52.4862,13.5,73,98,6,13.5,17.2,0.00254,13.5,0,35.1
2015-09-19,82,67,49,28,-1.8904,52.4862,14,68,98.1,9,14,19.4,0.00254,14,0,39.3
2017-07-14,82,67,49,28,-1.5197,52.4068,13.1,76,101.4,40,13.1,17.4,0,13.1,0,51.4
2017-07-14,82,67,49,28,-1.5197,52.4068,14.3,69,101.4,34,14.3,17.6,0,14.3,0,51.6
2017-01-30,0,0,0,0,-2.2426,53.4808,14.8,66,100.5,8,14.8,1,0,14.8,0,30.3
2017-01-30,0,0,0,0,-2.2426,53.4808,13,72,100.5,15,13,1.4,0,13,0,31.4
2015-09-08,25,12,5,3,-1.5491,53.8008,14.1,53,100,0,14.1,23.6,0,14.1,0,46.2
2015-09-08,25,12,5,3,-1.5491,53.8008,14.1,53,100.1,0,14.1,21.4,0,14.1,0,46.5
2016-11-19,45,23,14,8,-1.5491,53.8008,11.6,71,99.2,48,11.6,7.5,0,11.6,0,17.2
2016-11-19,45,23,14,8,-1.5491,53.8008,12.3,69,99.2,42,12.3,8.9,0,12.3,0,19
2016-11-11,40,12,5,3,-2.5879,51.4545,12.5,89,99.1,26,12.5,21.7,0,12.5,0,27
2016-11-11,40,12,5,3,-2.5879,51.4545,12.6,88,99.1,40,12.6,20.4,0,12.6,0,25.3
2015-09-08,30,12,5,3,-1.5197,52.4068,13.9,74,100.1,2,13.9,5.6,0,13.9,0,20
2015-09-08,30,12,5,3,-1.5197,52.4068,14.7,69,100.1,1,14.7,5.5,0,14.7,0,20.7
2015-10-23,115,78,58,33,-0.0881,51.5413,12.6,90,100.6,100,12.6,4.5,0.00254,12.6,0,25.1
2015-10-23,115,78,58,33,-0.0881,51.5413,12.4,91,100.6,100,12.4,5.8,0.031,12.4,0,25.2
2016-06-20,45,24,14,8,-0.0881,51.5413,15,64,101.3,1,15,24.4,0.02,15,0,54.1
2016-06-20,45,24,14,8,-0.0881,51.5413,15,64,101.3,25,15,24.7,0.00254,15,0,54.5
2015-07-18,35,20,11,6,-0.0558,51.5176,17.5,64,100.4,95,17.5,23.7,0,17.5,0,52.1
2015-07-18,35,20,11,6,-0.0558,51.5176,18,65,100.4,80,18,23,0,18,0,51.2
2016-07-23,82,67,49,28,-0.0558,51.5176,8.6,66,101.4,82,7,10,0,8.6,0,22.2
2016-07-23,82,67,49,28,-0.0558,51.5176,7.2,74,101.5,60,5.6,8.8,0,7.2,0,19.1
2016-03-01,45,23,14,8,-2.5879,51.4545,7.7,87,103.4,97,5.5,12.3,0,7.7,0,21.5
2015-10-30,25,12,5,3,-2.2426,53.4808,5.4,87,97.4,96,1.4,21.6,0.022,5.4,0,48.7
2015-10-20,50,23,14,8,-1.8904,52.4862,8,76,99.3,82,4.4,25.5,0,8,0,73.2
2015-10-20,50,23,14,8,-1.8904,52.4862,9.4,64,99.2,59,5.8,29.2,0,9.4,0,75.8
2015-03-07,40,23,14,8,-2.5879,51.4545,11.3,67,102.2,34,11.3,15.3,0,11.3,0,24.7
2015-03-07,40,23,14,8,-2.5879,51.4545,11.9,71,102.1,29,11.9,15.1,0,11.9,0,25.9
2016-03-24,35,8,2,1,-0.0879,51.4992,19.1,59,100.6,1,19.1,22.5,0.00254,19.1,0,52.5
2016-03-24,35,8,2,1,-0.0879,51.4992,18.7,62,100.6,55,18.7,22.3,0.018,18.7,0,51.6
2015-10-11,82,67,49,28,-0.0558,51.5176,18.4,59,101.9,3,18.4,12.6,0,18.4,0,29.7
2015-10-11,82,67,49,28,-0.0558,51.5176,18.3,59,101.8,3,18.3,13.7,0,18.3,0,31.6
2017-03-10,45,24,14,8,-1.8904,52.4862,11.1,83,97.8,99,11.1,8,0.073,11.1,0,56
2017-03-10,45,24,14,8,-1.8904,52.4862,10.5,85,97.8,98,10.5,9.3,0.098,10.5,0,57.2
2016-09-06,200,144,110,63,-0.0881,51.5413,9.4,78,100,100,5.9,28.7,0.024,9.4,0,60.2
2016-09-06,200,144,110,63,-0.0881,51.5413,8.6,79,100,100,4.9,28.2,0.016,8.6,0,60.6
2015-06-03,45,24,14,8,-1.8904,52.4862,8.7,60,99.3,46,5.9,18.9,0,8.7,0,36.9
2015-06-03,45,24,14,8,-1.8904,52.4862,8.6,61,99.3,51,5.6,19.9,0,8.6,0,38.7
2017-03-23,82,67,49,28,-2.5879,51.4545,17.4,83,101.8,88,17.4,32.8,0,17.4,0,41.8
2017-03-23,82,67,49,28,-2.5879,51.4545,17.4,82,101.8,61,17.4,34,0,17.4,0,43.4
2015-04-01,200,144,110,63,-0.0879,51.4992,12.5,89,99.9,100,12.5,12,0.055,12.5,0,35.1
2016-08-18,45,23,14,8,-1.8904,52.4862,21.9,76,100,90,21.9,8,0.00254,21.9,0,40.4
2016-08-18,45,23,14,8,-1.8904,52.4862,22.4,79,99.9,90,22.4,6.5,0.057,22.4,0,45.3
2017-04-23,200,144,110,63,-2.5879,51.4545,11.6,79,102,99,11.6,24.4,0.00254,11.6,0,40.5
2017-07-15,82,67,49,28,-0.0558,51.5176,22.3,62,101,98,22.3,3,0,22.3,0,25.4
2017-07-15,82,67,49,28,-0.0558,51.5176,21.3,65,101,100,21.3,6.1,0,21.3,0,24
2015-10-23,50,23,14,8,-2.5879,51.4545,7.4,64,101.6,17,3.3,29,0,7.4,0,37.2
2015-10-23,50,23,14,8,-2.5879,51.4545,7.4,63,101.5,0,3.2,29.4,0,7.4,0,37.8
2016-03-21,50,23,14,8,-0.0881,51.5413,19.4,64,101.4,98,19.4,9.4,0,19.4,0,29.2
2016-03-21,50,23,14,8,-0.0881,51.5413,21,60,101.3,100,21,10.1,0,21,0,30.3
2016-01-10,25,12,5,3,-1.5491,53.8008,8.8,75,100.2,99,5.9,20,0.00254,8.8,0,39.5
2017-02-03,35,20,11,6,-2.2426,53.4808,7.1,79,99.7,100,4,17.3,0,7.1,0,49.3
2017-02-03,35,20,11,6,-2.2426,53.4808,7.3,78,99.7,99,4.3,17.1,0.00254,7.3,0,48.1
2016-09-23,45,23,14,8,0.1354,51.5154,17.3,69,101.4,99,17.3,11.7,0.00254,17.3,0,40.9
2016-09-23,45,23,14,8,0.1354,51.5154,17.6,64,101.4,100,17.6,12.6,0,17.6,0,36.9
2015-05-05,200,144,110,63,-2.5879,51.4545,9.5,80,101.4,75,5.4,38.3,0.028,9.5,0,49.3
2015-05-05,200,144,110,63,-2.5879,51.4545,9.6,81,101.4,99,5.5,40,0.042,9.6,0,51.6
2015-02-15,35,20,11,6,-1.5491,53.8008,10.6,81,100.3,98,10.6,17.4,0.00254,10.6,0,49.4
2015-02-15,35,20,11,6,-1.5491,53.8008,10.1,82,100.3,99,10.1,15.9,0.00254,10.1,0,49.1
2015-07-30,200,144,110,63,-2.5879,51.4545,13,91,101,54,13,3.4,0,13,0,19
2015-07-30,200,144,110,63,-2.5879,51.4545,13.3,88,101,13,13.3,7.6,0,13.3,0,19.4
2015-01-18,115,78,58,33,-2.2426,53.4808,14.8,59,100,17,14.8,17,0,14.8,0,33.8
2015-01-18,115,78,58,33,-2.2426,53.4808,15,61,99.9,25,15,17.7,0,15,0,34.6
2016-04-01,40,23,14,8,-3.1791,51.4816,12.2,85,102.4,56,12.2,4.1,0,12.2,0,23.7
2016-04-01,40,23,14,8,-3.1791,51.4816,12.3,84,102.3,25,12.3,3.9,0,12.3,0,21.3
2016-10-06,115,78,58,33,-1.5197,52.4068,10.6,92,99.4,100,10.6,43,0.00254,10.6,0,71.4
2016-11-02,25,30,19,11,-0.0879,51.4992,7.4,100,100.8,100,4.5,16.5,0.03,7.4,0,59
2016-11-04,25,12,5,3,-0.0879,51.4992,9.5,95,100.3,100,5.9,29.8,0.037,9.5,0,58.8
2015-07-26,25,12,5,3,-1.8904,52.4862,4.7,78,100.1,18,0.2,25,0,4.7,0,53.1
2015-12-08,50,40,27,15,-1.5197,52.4068,5.5,88,99.6,1,1.6,21.1,0,5.5,0,53
2015-07-29,35,20,11,6,-0.0881,51.5413,6.3,70,99.9,53,3.9,11.6,0,6.3,0,31
2016-11-15,25,32,21,12,-1.8904,52.4862,5.6,95,98.7,100,1.1,27.5,0.00254,5.6,0,45.9
2017-06-08,82,67,49,28,-1.5491,53.8008,18.7,55,99.5,3,18.7,15.7,0,18.7,0,57.8
2017-06-08,82,67,49,28,-1.5491,53.8008,18.7,55,99.6,2,18.7,15.6,0,18.7,0,56.3
2016-06-21,25,9,2,1,-1.5197,52.4068,4.1,76,95.9,1,-1.9,39.3,0.00254,4.1,0,69.8
2015-08-22,45,23,14,8,-0.0881,51.5413,7.5,69,102.8,0,4.2,20.5,0,7.5,0,42.2
2015-02-24,115,78,58,33,-0.0879,51.4992,18.5,60,100.9,12,18.5,8.8,0,18.5,0,22.9
2015-02-24,115,78,58,33,-0.0879,51.4992,17.8,62,100.9,26,17.8,9.7,0,17.8,0,23.3
2015-03-14,45,23,14,8,-0.0879,51.4992,18.9,63,101.5,26,18.9,8.9,0,18.9,0,23.5
2015-03-14,45,23,14,8,-0.0879,51.4992,19.3,62,101.4,6,19.3,8.7,0,19.3,0,22.9
2017-05-18,115,78,58,33,-1.8904,52.4862,6.1,96,99.2,100,2.8,17.3,0.154,6.1,0,44.5
2015-11-24,30,12,5,3,-1.5491,53.8008,7.9,92,100.3,100,4.9,17.9,0.00254,7.9,0,44.4
2015-05-24,45,24,14,8,-3.1791,51.4816,8.3,81,102,84,4.3,31.3,0,8.3,0,40.1
2015-05-24,45,24,14,8,-3.1791,51.4816,8.2,78,102,99,4.3,28.8,0.00254,8.2,0,36.8
2017-04-02,45,8,2,1,-0.0879,51.4992,13.8,58,100.9,0,13.8,3.5,0,13.8,0,26.5
2016-09-24,200,144,110,63,-2.5879,51.4545,9.9,77,101.6,34,7.1,21.1,0,9.9,0,32.4
2016-10-28,25,29,18,10,-2.5879,51.4545,8.6,67,101.2,100,4.9,27.8,0.00254,8.6,0,42.5
2016-10-28,25,29,18,10,-2.5879,51.4545,8.6,68,101.2,96,4.7,29.6,0.00254,8.6,0,45.9
2016-01-08,45,23,14,8,-0.0879,51.4992,16.9,69,100.8,0,16.9,20.3,0.064,16.9,0,52.3
2016-01-08,45,23,14,8,-0.0879,51.4992,16.8,71,100.8,46,16.8,19.9,0.064,16.8,0,51.1
2017-02-08,30,12,5,3,-2.5879,51.4545,8.9,72,99,98,3.6,59.8,0.039,8.9,0,78.9
2016-06-06,50,23,14,8,-2.5879,51.4545,10.2,76,100.4,0,10.2,13.3,0,10.2,0,29.2
2016-06-06,50,23,14,8,-2.5879,51.4545,10.4,78,100.4,0,10.4,11.9,0,10.4,0,32.5
2017-04-09,45,24,14,8,-0.0879,51.4992,17.1,56,100.2,0,17.1,2.7,0,17.1,0,39.1
2017-04-09,45,24,14,8,-0.0879,51.4992,16.5,54,100.2,0,16.5,4.2,0.00254,16.5,0,37.1
2016-03-30,45,11,4,2,-0.0558,51.5176,16.6,92,100.3,100,16.6,20.8,0.028,16.6,0,49.2
2016-03-30,45,11,4,2,-0.0558,51.5176,16.5,93,100.3,99,16.5,21.9,0.017,16.5,0,50.8
2017-06-17,115,78,58,33,-0.0881,51.5413,15.8,76,100.3,97,15.8,29.2,0.00254,15.8,0,65.2
2017-06-17,115,78,58,33,-0.0881,51.5413,13.6,92,100.3,97,13.6,25.8,0.072,13.6,0,57.4
2016-02-28,45,24,14,8,-2.2426,53.4808,14.6,75,98.2,58,14.6,19.8,0.032,14.6,0,62.6
2015-05-27,35,20,11,6,-2.5879,51.4545,15.7,85,101.9,0,15.7,32.3,0,15.7,0,40.8
2015-05-27,35,20,11,6,-2.5879,51.4545,15.7,84,101.8,0,15.7,33.1,0,15.7,0,41.9
2016-03-05,200,144,110,63,-0.0558,51.5176,23.8,57,101.1,91,23.8,4.4,0,23.8,0,39.6
2016-03-05,200,144,110,63,-0.0558,51.5176,23,68,101.1,99,23,4.4,0.029,23,0,34.5
2017-07-01,115,78,58,33,-0.0558,51.5176,19.6,74,101.6,79,19.6,6.1,0.026,19.6,0,30.8
2017-07-01,115,78,58,33,-0.0558,51.5176,19.3,77,101.6,89,19.3,4.7,0.017,19.3,0,31.8
2015-04-09,45,23,14,8,-1.5197,52.4068,14,94,99.1,100,14,29.3,0.00254,14,0,72
2015-03-13,40,27,17,10,-3.1791,51.4816,12.1,88,101.8,99,12.1,46.4,0.00254,12.1,0,59.9
2016-04-19,200,144,110,63,-1.5491,53.8008,8.7,85,99,94,5.5,23.3,0,8.7,0,43.1
2015-03-18,200,144,110,63,-1.8904,52.4862,8.4,77,96.4,99,5.5,18.6,0,8.4,0,53
2015-07-26,25,12,5,3,-1.5491,53.8008,4.9,99,95.4,100,-0.4,34.6,0.053,4.9,0,68.9
2015-05-31,40,23,14,8,-1.8904,52.4862,5.8,79,98,8,3,12.9,0.00254,5.8,0,21.9
2017-06-18,82,67,49,28,-1.5197,52.4068,10.9,79,99.2,74,10.9,14.7,0,10.9,0,45.7
2015-09-02,25,16,8,5,-0.0558,51.5176,26.9,47,101.2,16,27.2,12.2,0,27.2,0,30.4
2015-09-02,25,16,8,5,-0.0558,51.5176,26.9,47,101.1,3,27.2,13.1,0,27.2,0,32
2017-07-23,200,144,110,63,-0.0879,51.4992,24.6,55,101.3,0,24.6,20.6,0,24.6,0,47.5
2017-07-23,200,144,110,63,-0.0879,51.4992,24.5,53,101.3,1,24.5,20.2,0,24.5,0,46.7
2016-11-10,60,55,39,22,-1.8904,52.4862,5.4,63,99.6,12,2.1,16,0,5.4,0,34.4
2015-04-08,40,23,14,8,-0.0558,51.5176,17.1,67,100.6,97,17.1,17.7,0,17.1,0,40.3
2015-04-08,40,23,14,8,-0.0558,51.5176,18.2,71,100.5,95,18.2,18.2,0.022,18.2,0,42.3
2015-09-01,40,23,14,8,-1.5491,53.8008,15.4,87,99.5,100,15.4,11.5,0.00254,15.4,0,42.3
2015-09-01,40,23,14,8,-1.5491,53.8008,15.6,85,99.5,100,15.6,12,0.00254,15.6,0,45
2015-05-30,35,20,11,6,-3.1791,51.4816,14,92,101.4,100,14,34.1,0.00254,14,0,43.7
2017-03-14,200,144,110,63,-1.8904,52.4862,1.6,73,99.1,56,-4.1,27.8,0.00254,1.6,0,54.5
2016-11-16,35,20,11,6,0.1354,51.5154,21.3,35,101.1,33,21.3,12.6,0,21.3,0,31.5
2016-11-16,35,20,11,6,0.1354,51.5154,21.7,35,101.1,46,21.7,14,0,21.7,0,34.3
2015-07-02,115,78,58,33,-1.5491,53.8008,19.9,70,98.4,28,19.9,20.8,0.00254,19.9,0,43
2015-07-02,115,78,58,33,-1.5491,53.8008,20,77,98.3,80,20,20.8,0.00254,20,0,42.5
2017-06-22,82,67,49,28,-1.8904,52.4862,14.3,79,99.2,95,14.3,1.2,0,14.3,0,43.2
2017-06-22,82,67,49,28,-1.8904,52.4862,14,79,99.2,91,14,10.1,0.00254,14,0,47.9
2015-12-11,50,40,27,15,-3.1791,51.4816,12.7,84,101.7,53,12.7,56.5,0,12.7,0,73.9
2016-10-31,50,23,14,8,-0.0558,51.5176,7.2,88,99.6,87,2.8,30.7,0.032,7.2,0,66.7
2017-01-05,35,20,11,6,-0.0879,51.4992,22.7,37,101.2,49,22.7,13.3,0,22.7,0,31.8
2017-01-05,35,20,11,6,-0.0879,51.4992,22.9,35,101.2,60,22.9,12.7,0.00254,22.9,0,30.4
2016-06-05,45,23,14,8,-0.0558,51.5176,21.4,65,100.7,95,21.4,20.9,0,21.4,0,47.1
2016-06-05,45,23,14,8,-0.0558,51.5176,21.1,67,100.6,95,21.1,22.1,0,21.1,0,49.2
2015-03-03,30,12,5,3,-0.0879,51.4992,7.8,95,101.5,91,4.8,18.4,0,7.8,0,45.8
2017-03-14,45,24,14,8,-0.0558,51.5176,24.6,41,101.7,5,24.6,11,0,24.6,0,26.8
2017-03-14,45,24,14,8,-0.0558,51.5176,24.9,40,101.7,0,24.9,11,0,24.9,0,27.2
2016-03-15,200,144,110,63,-1.8904,52.4862,15.4,60,100,3,15.4,11.7,0,15.4,0,27.5
2016-03-15,200,144,110,63,-1.8904,52.4862,15.6,61,100,17,15.6,10,0,15.6,0,26.9
2016-12-04,35,32,21,12,-0.0879,51.4992,9.1,90,97.8,91,6.1,21.1,0.013,9.1,0,40.8
2016-10-01,35,20,11,6,-2.5879,51.4545,10.5,79,99.6,100,10.5,29.6,0.00254,10.5,0,48.4
2015-09-19,40,29,18,10,-0.0558,51.5176,6.4,96,97.4,99,3.4,15.7,0,6.4,0,43.5
2015-12-19,40,23,14,8,-1.5491,53.8008,7.3,87,98.4,85,4.4,16.2,0,7.3,0,49.4
2016-05-16,25,12,5,3,-2.2426,53.4808,14.3,82,99.6,61,14.3,11.6,0.071,14.3,0,27.9
2016-05-16,25,12,5,3,-2.2426,53.4808,13.9,86,99.5,81,13.9,12.6,0.101,13.9,0,26.6
2015-10-30,60,55,39,22,-0.0879,51.4992,21.9,46,101.5,4,21.9,10.4,0,21.9,0,31.8
2015-10-30,60,55,39,22,-0.0879,51.4992,23.8,38,101.5,6,23.8,8,0,23.8,0,29.7
2016-08-23,26,67,49,28,-0.0881,51.5413,6.4,75,101.9,0,3,18.6,0,6.4,0,34.4
2015-06-08,40,23,14,8,-2.2426,53.4808,13.6,82,99,79,13.6,7.2,0.00254,13.6,0,33
2015-06-08,40,23,14,8,-2.2426,53.4808,15,78,99,41,15,5.9,0.00254,15,0,38.7
2016-07-30,15,8,2,1,-3.1791,51.4816,7.3,64,102.8,8,2.8,33.4,0,7.3,0,43
2017-05-15,35,20,11,6,-2.5879,51.4545,8.4,71,101.8,0,5.5,19.3,0,8.4,0,30.5
2015-10-15,45,23,14,8,0.1354,51.5154,7.1,69,102.8,0,3.6,21.3,0,7.1,0,43.7
2016-09-04,200,144,110,63,-2.2426,53.4808,9,93,97.7,100,4.5,42.3,0.174,9,0,100
2015-12-08,45,23,14,8,-2.5879,51.4545,9.2,68,100.7,72,4.1,57.6,0,9.2,0,75.6
2015-07-07,30,12,5,3,-1.5197,52.4068,12.7,70,100.7,28,12.7,13.2,0,12.7,0,34.2
2016-04-23,45,24,14,8,-1.8904,52.4862,9.9,57,101,37,9.2,6.6,0,9.9,0,44.5
2016-04-23,45,24,14,8,-1.8904,52.4862,10.9,56,101,94,10.9,4.7,0,10.9,0,42.2
2017-04-16,30,12,5,3,-1.5197,52.4068,1.9,100,95.8,100,-3.5,25.5,0.031,1.9,0,54.7
2017-04-16,30,12,5,3,-1.5197,52.4068,2.4,100,96,99,-2.8,25,0.00254,2.4,0,56.6
2015-07-26,40,13,6,3,-0.0881,51.5413,13.4,96,100,98,13.4,19.6,0.14,13.4,0,44.6
2015-07-26,40,13,6,3,-0.0881,51.5413,13.2,96,99.9,100,13.2,19.5,0.098,13.2,0,44.4
2017-05-21,115,78,58,33,-2.2426,53.4808,11,82,99.3,100,11,19.5,0.00254,11,0,64.4
2017-05-21,115,78,58,33,-2.2426,53.4808,11.2,79,99.3,100,11.2,18.9,0.00254,11.2,0,64.5
2015-04-12,115,78,58,33,-1.8904,52.4862,5.9,74,99.4,79,2.6,17.1,0,5.9,0,36.1
2016-05-05,40,14,6,3,-2.2426,53.4808,3.2,94,96.1,100,-4.7,65.9,0.113,3.2,0,112.1
2016-03-13,45,23,14,8,-0.0558,51.5176,13.7,77,101.3,31,13.7,18.2,0,13.7,0,36.8
2015-10-06,200,144,110,63,-0.0881,51.5413,9.2,84,102.1,100,5.4,32,0.00254,9.2,0,60
2017-02-11,115,78,58,33,-1.5491,53.8008,6.2,85,99.8,82,1.1,36.2,0,6.2,0,92
2016-12-17,43,12,5,3,-2.5879,51.4545,8.8,69,100.2,98,4.4,39.8,0,8.8,0,51.4
2016-12-17,43,12,5,3,-2.5879,51.4545,8.2,75,100.2,97,3.5,41.3,0.046,8.2,0,53.5
2015-06-13,45,23,14,8,-0.0881,51.5413,11.8,97,100.4,99,11.8,12.4,0.077,11.8,0,50.5
2015-06-13,45,23,14,8,-0.0881,51.5413,12.4,95,100.3,99,12.4,12.9,0.055,12.4,0,54.5
2015-11-24,45,23,14,8,-1.8904,52.4862,6,74,99.3,54,2.5,18.1,0,6,0,46.6
2017-03-07,82,67,49,28,-0.0558,51.5176,17.3,75,99.5,94,17.3,21.6,0.00254,17.3,0,49.1
2017-03-07,82,67,49,28,-0.0558,51.5176,18,76,99.5,100,18,21.8,0.015,18,0,49.6
2015-03-09,40,23,14,8,0.1354,51.5154,8.2,85,100.6,99,4.2,30.5,0.00254,8.2,0,58.7
2016-04-30,50,48,34,19,-0.0879,51.4992,10.4,50,103,55,10.4,11.4,0,10.4,0,27.8
2016-02-28,45,24,14,8,-2.2426,53.4808,13.7,83,98.2,83,13.7,22.7,0.078,13.7,0,70.2
2015-08-01,150,91,68,39,-1.5491,53.8008,5,88,100,93,0,30.1,0,5,0,64.5
