AttendanceEventId,AttendeeId,SessionId,VenueId,AttendanceDate,AttendanceStartTime,AttendanceEndTime,EventCost
6708,11,9043,5,2015-04-17,2015-04-17 15:00:00,2015-04-17 16:00:00,4.29
6709,14,3299,1,2015-04-18,2015-04-18 15:00:00,2015-04-18 16:00:00,6.12
6710,14,5845,2,2015-04-19,2015-04-19 15:00:00,2015-04-19 16:00:00,7.42
6711,19,527,5,2015-04-20,2015-04-20 15:00:00,2015-04-20 16:00:00,6.84
6712,10,7179,2,2015-04-21,2015-04-21 15:00:00,2015-04-21 16:00:00,6.72
6713,11,4573,7,2015-04-22,2015-04-22 15:00:00,2015-04-22 16:00:00,1.89
6714,15,2111,7,2015-04-23,2015-04-23 15:00:00,2015-04-23 16:00:00,4.77
6715,2,7345,10,2015-04-24,2015-04-24 15:00:00,2015-04-24 16:00:00,8.5
6716,12,8889,3,2015-04-25,2015-04-25 15:00:00,2015-04-25 16:00:00,6.74
6717,16,9194,10,2015-04-26,2015-04-26 15:00:00,2015-04-26 16:00:00,7.77
6718,9,8006,10,2015-04-27,2015-04-27 15:00:00,2015-04-27 16:00:00,3.49
6719,18,3496,10,2015-04-28,2015-04-28 15:00:00,2015-04-28 16:00:00,2.9
6720,14,7500,5,2015-04-29,2015-04-29 15:00:00,2015-04-29 16:00:00,3.92
6721,12,8286,5,2015-04-30,2015-04-30 15:00:00,2015-04-30 16:00:00,6.93
6722,1,691,2,2015-05-01,2015-05-01 15:00:00,2015-05-01 16:00:00,7.71
6723,17,4307,8,2015-05-02,2015-05-02 15:00:00,2015-05-02 16:00:00,1.43
6724,6,1428,7,2015-05-03,2015-05-03 15:00:00,2015-05-03 16:00:00,6.47
6725,18,8387,7,2015-05-04,2015-05-04 15:00:00,2015-05-04 16:00:00,3.73
6726,12,2353,5,2015-05-05,2015-05-05 15:00:00,2015-05-05 16:00:00,2.77
6727,7,734,2,2015-05-06,2015-05-06 15:00:00,2015-05-06 16:00:00,2.94
6728,19,2238,5,2015-05-07,2015-05-07 15:00:00,2015-05-07 16:00:00,8.78
6729,3,1382,5,2015-05-08,2015-05-08 15:00:00,2015-05-08 16:00:00,5.2
6730,2,5499,6,2015-05-09,2015-05-09 15:00:00,2015-05-09 16:00:00,3.5
6731,16,7936,3,2015-05-10,2015-05-10 15:00:00,2015-05-10 16:00:00,1.16
6732,15,6393,5,2015-05-11,2015-05-11 15:00:00,2015-05-11 16:00:00,4.54
6733,9,2893,2,2015-05-12,2015-05-12 15:00:00,2015-05-12 16:00:00,3.02
6734,15,5430,1,2015-05-13,2015-05-13 15:00:00,2015-05-13 16:00:00,1.76
6735,6,4610,10,2015-05-14,2015-05-14 15:00:00,2015-05-14 16:00:00,5.56
6736,11,9080,5,2015-05-15,2015-05-15 15:00:00,2015-05-15 16:00:00,1.92
6737,3,1449,2,2015-05-16,2015-05-16 15:00:00,2015-05-16 16:00:00,4.19
6738,6,8745,9,2015-05-17,2015-05-17 15:00:00,2015-05-17 16:00:00,8.62
6739,11,4085,4,2015-05-18,2015-05-18 15:00:00,2015-05-18 16:00:00,1.99
6740,18,4364,2,2015-05-19,2015-05-19 15:00:00,2015-05-19 16:00:00,3.76
6741,17,5931,5,2015-05-20,2015-05-20 15:00:00,2015-05-20 16:00:00,8.33
6742,6,8035,3,2015-05-21,2015-05-21 15:00:00,2015-05-21 16:00:00,7.18
6743,19,1137,5,2015-05-22,2015-05-22 15:00:00,2015-05-22 16:00:00,1.22
6744,19,3885,6,2015-05-23,2015-05-23 15:00:00,2015-05-23 16:00:00,6.18
6745,9,2330,2,2015-05-24,2015-05-24 15:00:00,2015-05-24 16:00:00,3.23
6746,5,3537,3,2015-05-25,2015-05-25 15:00:00,2015-05-25 16:00:00,7.08
6747,16,9248,5,2015-05-26,2015-05-26 15:00:00,2015-05-26 16:00:00,3.55
6748,17,6972,5,2015-05-27,2015-05-27 15:00:00,2015-05-27 16:00:00,2.5
6749,3,9065,10,2015-05-28,2015-05-28 15:00:00,2015-05-28 16:00:00,6.95
6750,12,844,6,2015-05-29,2015-05-29 15:00:00,2015-05-29 16:00:00,5.45
6751,15,7453,8,2015-05-30,2015-05-30 15:00:00,2015-05-30 16:00:00,8.06
6752,4,3180,3,2015-05-31,2015-05-31 15:00:00,2015-05-31 16:00:00,3.78
6753,6,1896,7,2015-06-01,2015-06-01 15:00:00,2015-06-01 16:00:00,5.41
6754,16,4818,3,2015-06-02,2015-06-02 15:00:00,2015-06-02 16:00:00,5.3
6755,12,9308,9,2015-06-03,2015-06-03 15:00:00,2015-06-03 16:00:00,2.81
6756,16,4251,3,2015-06-04,2015-06-04 15:00:00,2015-06-04 16:00:00,6.13
6757,18,3972,3,2015-06-05,2015-06-05 15:00:00,2015-06-05 16:00:00,3.51
6758,15,7299,9,2015-06-06,2015-06-06 15:00:00,2015-06-06 16:00:00,2.99
6759,10,6878,6,2015-06-07,2015-06-07 15:00:00,2015-06-07 16:00:00,6.11
6760,4,9173,8,2015-06-08,2015-06-08 15:00:00,2015-06-08 16:00:00,3.5
6761,15,9258,2,2015-06-09,2015-06-09 15:00:00,2015-06-09 16:00:00,7.92
6762,10,6572,7,2015-06-10,2015-06-10 15:00:00,2015-06-10 16:00:00,8.77
6763,13,6129,8,2015-06-11,2015-06-11 15:00:00,2015-06-11 16:00:00,3.55
6764,18,7938,9,2015-06-12,2015-06-12 15:00:00,2015-06-12 16:00:00,1.72
6765,17,7161,5,2015-06-13,2015-06-13 15:00:00,2015-06-13 16:00:00,2.53
6766,9,3391,9,2015-06-14,2015-06-14 15:00:00,2015-06-14 16:00:00,7.31
6767,6,8606,5,2015-06-15,2015-06-15 15:00:00,2015-06-15 16:00:00,6.85
6768,11,576,6,2015-06-16,2015-06-16 15:00:00,2015-06-16 16:00:00,7.44
6769,7,474,5,2015-06-17,2015-06-17 15:00:00,2015-06-17 16:00:00,2.02
6770,16,4106,4,2015-06-18,2015-06-18 15:00:00,2015-06-18 16:00:00,5.07
6771,11,5807,8,2015-06-19,2015-06-19 15:00:00,2015-06-19 16:00:00,1.74
6772,12,4863,2,2015-06-20,2015-06-20 15:00:00,2015-06-20 16:00:00,8.18
6773,7,4022,4,2015-06-21,2015-06-21 15:00:00,2015-06-21 16:00:00,3.03
6774,13,2901,6,2015-06-22,2015-06-22 15:00:00,2015-06-22 16:00:00,3.51
6775,8,6011,10,2015-06-23,2015-06-23 15:00:00,2015-06-23 16:00:00,7.74
6776,20,5124,7,2015-06-24,2015-06-24 15:00:00,2015-06-24 16:00:00,6.76
6777,12,4685,1,2015-06-25,2015-06-25 15:00:00,2015-06-25 16:00:00,4.05
6778,3,7073,7,2015-06-26,2015-06-26 15:00:00,2015-06-26 16:00:00,3.06
6779,14,6205,6,2015-06-27,2015-06-27 15:00:00,2015-06-27 16:00:00,7.21
6780,6,6638,2,2015-06-28,2015-06-28 15:00:00,2015-06-28 16:00:00,6.95
6781,12,3262,2,2015-06-29,2015-06-29 15:00:00,2015-06-29 16:00:00,7.05
6782,14,2672,6,2015-06-30,2015-06-30 15:00:00,2015-06-30 16:00:00,5.07
6783,18,8911,2,2015-07-01,2015-07-01 15:00:00,2015-07-01 16:00:00,1.68
6784,16,3924,5,2015-07-02,2015-07-02 15:00:00,2015-07-02 16:00:00,4.74
6785,9,1088,4,2015-07-03,2015-07-03 15:00:00,2015-07-03 16:00:00,1
6786,6,72,8,2015-07-04,2015-07-04 15:00:00,2015-07-04 16:00:00,1.01
6787,4,1873,4,2015-07-05,2015-07-05 15:00:00,2015-07-05 16:00:00,7.59
6788,8,7798,2,2015-07-06,2015-07-06 15:00:00,2015-07-06 16:00:00,5.01
6789,5,596,7,2015-07-07,2015-07-07 15:00:00,2015-07-07 16:00:00,5.87
6790,20,188,10,2015-07-08,2015-07-08 15:00:00,2015-07-08 16:00:00,7.68
6791,7,8311,9,2015-07-09,2015-07-09 15:00:00,2015-07-09 16:00:00,6.62
6792,19,5933,2,2015-07-10,2015-07-10 15:00:00,2015-07-10 16:00:00,1.89
6793,18,8905,8,2015-07-11,2015-07-11 15:00:00,2015-07-11 16:00:00,3.12
6794,8,4989,3,2015-07-12,2015-07-12 15:00:00,2015-07-12 16:00:00,4.96
6795,11,1320,7,2015-07-13,2015-07-13 15:00:00,2015-07-13 16:00:00,2.28
6796,14,6824,1,2015-07-14,2015-07-14 15:00:00,2015-07-14 16:00:00,7.87
6797,12,281,6,2015-07-15,2015-07-15 15:00:00,2015-07-15 16:00:00,8.91
6798,12,3777,5,2015-07-16,2015-07-16 15:00:00,2015-07-16 16:00:00,8.59
6799,20,5708,4,2015-07-17,2015-07-17 15:00:00,2015-07-17 16:00:00,2.36
6800,9,634,9,2015-07-18,2015-07-18 15:00:00,2015-07-18 16:00:00,5.41
6801,5,9322,4,2015-07-19,2015-07-19 15:00:00,2015-07-19 16:00:00,5.27
6802,6,2036,6,2015-07-20,2015-07-20 15:00:00,2015-07-20 16:00:00,2.67
6803,1,1705,5,2015-07-21,2015-07-21 15:00:00,2015-07-21 16:00:00,5.79
6804,3,5319,9,2015-07-22,2015-07-22 15:00:00,2015-07-22 16:00:00,3.94
6805,14,7237,7,2015-07-23,2015-07-23 15:00:00,2015-07-23 16:00:00,3.07
6806,16,5660,9,2015-07-24,2015-07-24 15:00:00,2015-07-24 16:00:00,4.83
6807,8,5741,9,2015-07-25,2015-07-25 15:00:00,2015-07-25 16:00:00,8.02
6808,3,8802,7,2015-07-26,2015-07-26 15:00:00,2015-07-26 16:00:00,7.94
6809,2,7718,9,2015-07-27,2015-07-27 15:00:00,2015-07-27 16:00:00,1.23
6810,2,3342,1,2015-07-28,2015-07-28 15:00:00,2015-07-28 16:00:00,7.49
6811,17,5901,7,2015-07-29,2015-07-29 15:00:00,2015-07-29 16:00:00,7.98
6812,9,8220,6,2015-07-30,2015-07-30 15:00:00,2015-07-30 16:00:00,2.27
6813,19,1127,7,2015-07-31,2015-07-31 15:00:00,2015-07-31 16:00:00,2.72
6814,19,3969,8,2015-08-01,2015-08-01 15:00:00,2015-08-01 16:00:00,2.89
6815,12,5512,7,2015-08-02,2015-08-02 15:00:00,2015-08-02 16:00:00,5.13
6816,8,5587,4,2015-08-03,2015-08-03 15:00:00,2015-08-03 16:00:00,3.12
6817,19,7664,7,2015-08-04,2015-08-04 15:00:00,2015-08-04 16:00:00,2.93
6818,4,8248,6,2015-08-05,2015-08-05 15:00:00,2015-08-05 16:00:00,7.51
6819,11,4577,2,2015-08-06,2015-08-06 15:00:00,2015-08-06 16:00:00,5.02
6820,11,3431,2,2015-08-07,2015-08-07 15:00:00,2015-08-07 16:00:00,2.52
6821,2,8020,8,2015-08-08,2015-08-08 15:00:00,2015-08-08 16:00:00,7.25
6822,18,4081,7,2015-08-09,2015-08-09 15:00:00,2015-08-09 16:00:00,6.85
6823,9,1432,4,2015-08-10,2015-08-10 15:00:00,2015-08-10 16:00:00,6.77
6824,2,1556,5,2015-08-11,2015-08-11 15:00:00,2015-08-11 16:00:00,4.01
6825,6,6638,3,2015-08-12,2015-08-12 15:00:00,2015-08-12 16:00:00,8.22
6826,12,2833,1,2015-08-13,2015-08-13 15:00:00,2015-08-13 16:00:00,4.46
6827,8,5125,6,2015-08-14,2015-08-14 15:00:00,2015-08-14 16:00:00,6.11
6828,3,2747,7,2015-08-15,2015-08-15 15:00:00,2015-08-15 16:00:00,8.42
6829,2,4768,4,2015-08-16,2015-08-16 15:00:00,2015-08-16 16:00:00,6.36
6830,12,1589,4,2015-08-17,2015-08-17 15:00:00,2015-08-17 16:00:00,7.01
6831,17,2629,7,2015-08-18,2015-08-18 15:00:00,2015-08-18 16:00:00,7.76
6832,5,8823,5,2015-08-19,2015-08-19 15:00:00,2015-08-19 16:00:00,3.21
6833,8,5073,2,2015-08-20,2015-08-20 15:00:00,2015-08-20 16:00:00,3.07
6834,13,3712,9,2015-08-21,2015-08-21 15:00:00,2015-08-21 16:00:00,6.6
6835,18,2764,6,2015-08-22,2015-08-22 15:00:00,2015-08-22 16:00:00,5.66
6836,3,3922,2,2015-08-23,2015-08-23 15:00:00,2015-08-23 16:00:00,6.59
6837,3,2838,5,2015-08-24,2015-08-24 15:00:00,2015-08-24 16:00:00,5.8
6838,13,8948,8,2015-08-25,2015-08-25 15:00:00,2015-08-25 16:00:00,5.64
6839,12,6815,1,2015-08-26,2015-08-26 15:00:00,2015-08-26 16:00:00,3.95
6840,3,5134,8,2015-08-27,2015-08-27 15:00:00,2015-08-27 16:00:00,3.09
6841,15,4740,6,2015-08-28,2015-08-28 15:00:00,2015-08-28 16:00:00,8.94
6842,10,6687,9,2015-08-29,2015-08-29 15:00:00,2015-08-29 16:00:00,3.22
6843,5,2099,6,2015-08-30,2015-08-30 15:00:00,2015-08-30 16:00:00,5.8
6844,13,2032,9,2015-08-31,2015-08-31 15:00:00,2015-08-31 16:00:00,3.41
6845,19,4070,10,2015-09-01,2015-09-01 15:00:00,2015-09-01 16:00:00,6.9
6846,11,5512,10,2015-09-02,2015-09-02 15:00:00,2015-09-02 16:00:00,2.76
6847,1,554,6,2015-09-03,2015-09-03 15:00:00,2015-09-03 16:00:00,2.92
6848,10,5020,6,2015-09-04,2015-09-04 15:00:00,2015-09-04 16:00:00,8.04
6849,2,3725,6,2015-09-05,2015-09-05 15:00:00,2015-09-05 16:00:00,8.59
6850,3,1182,2,2015-09-06,2015-09-06 15:00:00,2015-09-06 16:00:00,4.48
6851,5,8547,3,2015-09-07,2015-09-07 15:00:00,2015-09-07 16:00:00,6
6852,3,9101,1,2015-09-08,2015-09-08 15:00:00,2015-09-08 16:00:00,7.73
6853,6,8597,7,2015-09-09,2015-09-09 15:00:00,2015-09-09 16:00:00,8.73
6854,13,6594,3,2015-09-10,2015-09-10 15:00:00,2015-09-10 16:00:00,2.95
6855,18,7803,3,2015-09-11,2015-09-11 15:00:00,2015-09-11 16:00:00,8.79
6856,9,2362,1,2015-09-12,2015-09-12 15:00:00,2015-09-12 16:00:00,8.61
6857,19,7627,6,2015-09-13,2015-09-13 15:00:00,2015-09-13 16:00:00,3.68
6858,6,1393,3,2015-09-14,2015-09-14 15:00:00,2015-09-14 16:00:00,7.26
6859,4,8070,4,2015-09-15,2015-09-15 15:00:00,2015-09-15 16:00:00,8.07
6860,20,5157,4,2015-09-16,2015-09-16 15:00:00,2015-09-16 16:00:00,4.44
6861,15,6501,7,2015-09-17,2015-09-17 15:00:00,2015-09-17 16:00:00,8.41
6862,13,1993,8,2015-09-18,2015-09-18 15:00:00,2015-09-18 16:00:00,6.47
6863,3,430,5,2015-09-19,2015-09-19 15:00:00,2015-09-19 16:00:00,1.98
6864,2,5061,10,2015-09-20,2015-09-20 15:00:00,2015-09-20 16:00:00,5.12
6865,15,8570,7,2015-09-21,2015-09-21 15:00:00,2015-09-21 16:00:00,7.94
6866,12,6546,8,2015-09-22,2015-09-22 15:00:00,2015-09-22 16:00:00,1.65
6867,4,4724,7,2015-09-23,2015-09-23 15:00:00,2015-09-23 16:00:00,2.98
6868,12,758,9,2015-09-24,2015-09-24 15:00:00,2015-09-24 16:00:00,5.86
6869,8,5652,7,2015-09-25,2015-09-25 15:00:00,2015-09-25 16:00:00,1.73
6870,12,6766,9,2015-09-26,2015-09-26 15:00:00,2015-09-26 16:00:00,5.18
6871,3,8499,9,2015-09-27,2015-09-27 15:00:00,2015-09-27 16:00:00,5.42
6872,4,1851,4,2015-09-28,2015-09-28 15:00:00,2015-09-28 16:00:00,4.24
6873,1,1278,10,2015-09-29,2015-09-29 15:00:00,2015-09-29 16:00:00,6.21
6874,18,7239,4,2015-09-30,2015-09-30 15:00:00,2015-09-30 16:00:00,6.26
6875,10,6254,2,2015-10-01,2015-10-01 15:00:00,2015-10-01 16:00:00,5.86
6876,10,4371,3,2015-10-02,2015-10-02 15:00:00,2015-10-02 16:00:00,8.89
6877,6,5261,2,2015-10-03,2015-10-03 15:00:00,2015-10-03 16:00:00,8.43
6878,11,9245,8,2015-10-04,2015-10-04 15:00:00,2015-10-04 16:00:00,7.06
6879,3,2099,10,2015-10-05,2015-10-05 15:00:00,2015-10-05 16:00:00,7.87
6880,17,7821,9,2015-10-06,2015-10-06 15:00:00,2015-10-06 16:00:00,7.95
6881,12,9246,8,2015-10-07,2015-10-07 15:00:00,2015-10-07 16:00:00,3.98
6882,20,1306,6,2015-10-08,2015-10-08 15:00:00,2015-10-08 16:00:00,3.02
6883,14,7265,9,2015-10-09,2015-10-09 15:00:00,2015-10-09 16:00:00,5.29
6884,15,1663,4,2015-10-10,2015-10-10 15:00:00,2015-10-10 16:00:00,5.44
6885,16,4604,5,2015-10-11,2015-10-11 15:00:00,2015-10-11 16:00:00,7.24
6886,18,3481,5,2015-10-12,2015-10-12 15:00:00,2015-10-12 16:00:00,2.05
6887,7,9122,4,2015-10-13,2015-10-13 15:00:00,2015-10-13 16:00:00,7.13
6888,10,4588,9,2015-10-14,2015-10-14 15:00:00,2015-10-14 16:00:00,7.29
6889,6,2810,8,2015-10-15,2015-10-15 15:00:00,2015-10-15 16:00:00,8.65
6890,6,2454,2,2015-10-16,2015-10-16 15:00:00,2015-10-16 16:00:00,7.51
6891,16,9079,4,2015-10-17,2015-10-17 15:00:00,2015-10-17 16:00:00,6.88
6892,12,2953,9,2015-10-18,2015-10-18 15:00:00,2015-10-18 16:00:00,7.27
6893,11,4001,1,2015-10-19,2015-10-19 15:00:00,2015-10-19 16:00:00,7.67
6894,2,2538,6,2015-10-20,2015-10-20 15:00:00,2015-10-20 16:00:00,6.89
6895,19,7893,4,2015-10-21,2015-10-21 15:00:00,2015-10-21 16:00:00,6.95
6896,18,7254,10,2015-10-22,2015-10-22 15:00:00,2015-10-22 16:00:00,8.45
6897,9,4778,5,2015-10-23,2015-10-23 15:00:00,2015-10-23 16:00:00,5.97
6898,5,9016,6,2015-10-24,2015-10-24 15:00:00,2015-10-24 16:00:00,1.25
6899,8,4445,8,2015-10-25,2015-10-25 15:00:00,2015-10-25 16:00:00,3.21
6900,5,4541,3,2015-10-26,2015-10-26 15:00:00,2015-10-26 16:00:00,4.59
6901,4,6960,6,2015-10-27,2015-10-27 15:00:00,2015-10-27 16:00:00,7.23
6902,2,3280,2,2015-10-28,2015-10-28 15:00:00,2015-10-28 16:00:00,5.72
6903,10,1121,4,2015-10-29,2015-10-29 15:00:00,2015-10-29 16:00:00,1.22
6904,5,3218,3,2015-10-30,2015-10-30 15:00:00,2015-10-30 16:00:00,5.79
6905,7,902,3,2015-10-31,2015-10-31 15:00:00,2015-10-31 16:00:00,5.95
6906,1,2858,7,2015-11-01,2015-11-01 15:00:00,2015-11-01 16:00:00,4.01
6907,20,8932,4,2015-11-02,2015-11-02 15:00:00,2015-11-02 16:00:00,6.61
6908,17,8729,4,2015-11-03,2015-11-03 15:00:00,2015-11-03 16:00:00,5.62
6909,20,5676,3,2015-11-04,2015-11-04 15:00:00,2015-11-04 16:00:00,1.15
6910,17,1648,6,2015-11-05,2015-11-05 15:00:00,2015-11-05 16:00:00,6.93
6911,16,7995,2,2015-11-06,2015-11-06 15:00:00,2015-11-06 16:00:00,8.21
6912,12,3548,4,2015-11-07,2015-11-07 15:00:00,2015-11-07 16:00:00,6.04
6913,10,4776,10,2015-11-08,2015-11-08 15:00:00,2015-11-08 16:00:00,1.1
6914,10,4223,7,2015-11-09,2015-11-09 15:00:00,2015-11-09 16:00:00,1.01
6915,5,8597,9,2015-11-10,2015-11-10 15:00:00,2015-11-10 16:00:00,6.97
6916,15,6587,4,2015-11-11,2015-11-11 15:00:00,2015-11-11 16:00:00,5.26
6917,15,7033,9,2015-11-12,2015-11-12 15:00:00,2015-11-12 16:00:00,5.38
6918,12,6968,9,2015-11-13,2015-11-13 15:00:00,2015-11-13 16:00:00,3.22
6919,17,6342,4,2015-11-14,2015-11-14 15:00:00,2015-11-14 16:00:00,8.3
6920,4,4879,2,2015-11-15,2015-11-15 15:00:00,2015-11-15 16:00:00,5.72
6921,12,5265,2,2015-11-16,2015-11-16 15:00:00,2015-11-16 16:00:00,2.84
6922,11,4418,7,2015-11-17,2015-11-17 15:00:00,2015-11-17 16:00:00,8.33
6923,7,789,10,2015-11-18,2015-11-18 15:00:00,2015-11-18 16:00:00,8.6
6924,5,2027,5,2015-11-19,2015-11-19 15:00:00,2015-11-19 16:00:00,4.63
6925,12,4667,3,2015-11-20,2015-11-20 15:00:00,2015-11-20 16:00:00,4.75
6926,16,1328,3,2015-11-21,2015-11-21 15:00:00,2015-11-21 16:00:00,5.88
6927,10,7683,4,2015-11-22,2015-11-22 15:00:00,2015-11-22 16:00:00,2.31
6928,18,5996,4,2015-11-23,2015-11-23 15:00:00,2015-11-23 16:00:00,1.06
6929,9,2329,1,2015-11-24,2015-11-24 15:00:00,2015-11-24 16:00:00,8.51
6930,18,6872,8,2015-11-25,2015-11-25 15:00:00,2015-11-25 16:00:00,7.28
6931,8,6302,8,2015-11-26,2015-11-26 15:00:00,2015-11-26 16:00:00,7.32
6932,10,3244,2,2015-11-27,2015-11-27 15:00:00,2015-11-27 16:00:00,5.45
6933,16,2492,2,2015-11-28,2015-11-28 15:00:00,2015-11-28 16:00:00,7.95
6934,17,9075,8,2015-11-29,2015-11-29 15:00:00,2015-11-29 16:00:00,6.29
6935,10,8892,8,2015-11-30,2015-11-30 15:00:00,2015-11-30 16:00:00,3.24
6936,14,8597,9,2015-12-01,2015-12-01 15:00:00,2015-12-01 16:00:00,6.2
6937,12,5060,6,2015-12-02,2015-12-02 15:00:00,2015-12-02 16:00:00,3.82
6938,3,8973,4,2015-12-03,2015-12-03 15:00:00,2015-12-03 16:00:00,4.88
6939,7,7905,1,2015-12-04,2015-12-04 15:00:00,2015-12-04 16:00:00,1.97
6940,5,1854,7,2015-12-05,2015-12-05 15:00:00,2015-12-05 16:00:00,8.66
6941,2,735,5,2015-12-06,2015-12-06 15:00:00,2015-12-06 16:00:00,3.61
6942,4,4861,8,2015-12-07,2015-12-07 15:00:00,2015-12-07 16:00:00,7.14
6943,15,1390,8,2015-12-08,2015-12-08 15:00:00,2015-12-08 16:00:00,4.75
6944,12,7805,5,2015-12-09,2015-12-09 15:00:00,2015-12-09 16:00:00,4.08
6945,5,4065,3,2015-12-10,2015-12-10 15:00:00,2015-12-10 16:00:00,6.99
6946,10,4802,7,2015-12-11,2015-12-11 15:00:00,2015-12-11 16:00:00,3.46
6947,13,556,3,2015-12-12,2015-12-12 15:00:00,2015-12-12 16:00:00,2.59
6948,19,6730,9,2015-12-13,2015-12-13 15:00:00,2015-12-13 16:00:00,1.59
6949,6,1487,5,2015-12-14,2015-12-14 15:00:00,2015-12-14 16:00:00,3.28
6950,3,1445,7,2015-12-15,2015-12-15 15:00:00,2015-12-15 16:00:00,1.99
6951,3,6941,5,2015-12-16,2015-12-16 15:00:00,2015-12-16 16:00:00,6.76
6952,17,2055,7,2015-12-17,2015-12-17 15:00:00,2015-12-17 16:00:00,4.15
6953,14,2679,4,2015-12-18,2015-12-18 15:00:00,2015-12-18 16:00:00,8.17
6954,4,1654,5,2015-12-19,2015-12-19 15:00:00,2015-12-19 16:00:00,1.13
6955,3,5893,3,2015-12-20,2015-12-20 15:00:00,2015-12-20 16:00:00,2.77
6956,12,7101,5,2015-12-21,2015-12-21 15:00:00,2015-12-21 16:00:00,2.61
6957,7,1216,1,2015-12-22,2015-12-22 15:00:00,2015-12-22 16:00:00,2.64
6958,4,6055,8,2015-12-23,2015-12-23 15:00:00,2015-12-23 16:00:00,6.82
6959,7,501,8,2015-12-24,2015-12-24 15:00:00,2015-12-24 16:00:00,2.27
6960,4,8264,2,2015-12-25,2015-12-25 15:00:00,2015-12-25 16:00:00,1.38
6961,2,6784,4,2015-12-26,2015-12-26 15:00:00,2015-12-26 16:00:00,8.59
6962,12,2608,6,2015-12-27,2015-12-27 15:00:00,2015-12-27 16:00:00,5.45
6963,7,5065,2,2015-12-28,2015-12-28 15:00:00,2015-12-28 16:00:00,1.11
6964,1,6810,1,2015-12-29,2015-12-29 15:00:00,2015-12-29 16:00:00,7.06
6965,1,9164,9,2015-12-30,2015-12-30 15:00:00,2015-12-30 16:00:00,1.21
6966,1,3010,3,2015-12-31,2015-12-31 15:00:00,2015-12-31 16:00:00,5.78
6967,10,5319,4,2016-01-01,2016-01-01 15:00:00,2016-01-01 16:00:00,1.39
6968,11,951,10,2016-01-02,2016-01-02 15:00:00,2016-01-02 16:00:00,8.25
6969,10,7670,6,2016-01-03,2016-01-03 15:00:00,2016-01-03 16:00:00,8.39
6970,18,2779,5,2016-01-04,2016-01-04 15:00:00,2016-01-04 16:00:00,1.75
6971,15,7220,6,2016-01-05,2016-01-05 15:00:00,2016-01-05 16:00:00,7
6972,9,7634,7,2016-01-06,2016-01-06 15:00:00,2016-01-06 16:00:00,2.97
6973,10,2451,4,2016-01-07,2016-01-07 15:00:00,2016-01-07 16:00:00,8.24
6974,10,5017,5,2016-01-08,2016-01-08 15:00:00,2016-01-08 16:00:00,4.14
6975,7,3184,1,2016-01-09,2016-01-09 15:00:00,2016-01-09 16:00:00,7.6
6976,4,4673,6,2016-01-10,2016-01-10 15:00:00,2016-01-10 16:00:00,1.18
6977,6,7082,2,2016-01-11,2016-01-11 15:00:00,2016-01-11 16:00:00,1.07
6978,15,7619,3,2016-01-12,2016-01-12 15:00:00,2016-01-12 16:00:00,7.77
6979,19,4137,10,2016-01-13,2016-01-13 15:00:00,2016-01-13 16:00:00,4.08
6980,9,2644,5,2016-01-14,2016-01-14 15:00:00,2016-01-14 16:00:00,5.01
6981,6,45,6,2016-01-15,2016-01-15 15:00:00,2016-01-15 16:00:00,7.38
6982,5,6813,4,2016-01-16,2016-01-16 15:00:00,2016-01-16 16:00:00,5.51
6983,2,395,7,2016-01-17,2016-01-17 15:00:00,2016-01-17 16:00:00,1.3
6984,14,4350,9,2016-01-18,2016-01-18 15:00:00,2016-01-18 16:00:00,4.17
6985,20,4838,5,2016-01-19,2016-01-19 15:00:00,2016-01-19 16:00:00,8.15
6986,6,3419,5,2016-01-20,2016-01-20 15:00:00,2016-01-20 16:00:00,5.69
6987,18,2673,8,2016-01-21,2016-01-21 15:00:00,2016-01-21 16:00:00,8.16
6988,2,3475,5,2016-01-22,2016-01-22 15:00:00,2016-01-22 16:00:00,5.43
6989,16,254,2,2016-01-23,2016-01-23 15:00:00,2016-01-23 16:00:00,5.83
6990,11,7898,3,2016-01-24,2016-01-24 15:00:00,2016-01-24 16:00:00,6.44
6991,20,408,2,2016-01-25,2016-01-25 15:00:00,2016-01-25 16:00:00,6.75
6992,15,2892,2,2016-01-26,2016-01-26 15:00:00,2016-01-26 16:00:00,3.36
6993,17,5743,1,2016-01-27,2016-01-27 15:00:00,2016-01-27 16:00:00,5.71
6994,6,5914,3,2016-01-28,2016-01-28 15:00:00,2016-01-28 16:00:00,4.19
6995,16,7246,4,2016-01-29,2016-01-29 15:00:00,2016-01-29 16:00:00,5.62
6996,7,669,4,2016-01-30,2016-01-30 15:00:00,2016-01-30 16:00:00,8.24
6997,4,8542,8,2016-01-31,2016-01-31 15:00:00,2016-01-31 16:00:00,2.42
6998,20,1972,6,2016-02-01,2016-02-01 15:00:00,2016-02-01 16:00:00,3.84
6999,9,8144,9,2016-02-02,2016-02-02 15:00:00,2016-02-02 16:00:00,8.2
7000,7,176,7,2016-02-03,2016-02-03 15:00:00,2016-02-03 16:00:00,6.85
7001,13,1832,5,2016-02-04,2016-02-04 15:00:00,2016-02-04 16:00:00,2.12
7002,11,7684,3,2016-02-05,2016-02-05 15:00:00,2016-02-05 16:00:00,6.99
7003,16,8375,6,2016-02-06,2016-02-06 15:00:00,2016-02-06 16:00:00,1.86
7004,15,3475,6,2016-02-07,2016-02-07 15:00:00,2016-02-07 16:00:00,6.1
